customer_id,tenure_months,monthly_charges,total_charges,contract,payment_method,internet_service,support_calls,usage_gb,late_payments,senior_citizen,has_dependents,churn
C11327,7,78.65,490.69,Two year,Bank transfer,Fiber optic,2,21.7,0,0,1,1
C11328,49,92.26,4453.56,One year,Bank transfer,DSL,0,6.8,0,0,0,0
C11329,25,41.59,970.68,One year,Credit card,DSL,0,26.5,1,0,0,0
C11330,33,42.34,1421.94,One year,Mailed check,Fiber optic,2,43.5,2,0,0,0
C11331,52,76.5,3931.94,One year,Mailed check,Fiber optic,2,31.8,1,0,1,1
C11332,31,63.22,1971.82,One year,Credit card,Fiber optic,0,31.9,0,0,0,0
C11333,59,17.86,1059.2,Month-to-month,Credit card,DSL,0,15.0,0,0,0,0
C11334,39,74.38,2898.23,One year,Credit card,No,0,17.4,0,0,0,0
C11335,72,18.69,1363.22,Month-to-month,Electronic check,DSL,2,14.6,1,0,0,0
C11336,46,41.37,1909.35,Month-to-month,Electronic check,Fiber optic,1,44.3,0,0,0,0
C11337,22,98.79,2064.99,Month-to-month,Mailed check,Fiber optic,1,58.5,3,0,0,1
C11338,56,110.62,6181.77,Month-to-month,Bank transfer,DSL,1,45.7,0,1,0,0
C11339,30,34.61,1055.3,Month-to-month,Electronic check,Fiber optic,2,60.8,0,0,0,0
C11340,39,56.77,2279.64,One year,Mailed check,Fiber optic,1,17.1,0,0,0,1
C11341,10,66.07,728.16,Month-to-month,Bank transfer,Fiber optic,0,41.6,1,0,1,1
C11342,9,109.53,931.24,Month-to-month,Electronic check,No,1,28.1,1,0,1,1
C11343,42,52.68,2198.57,Month-to-month,Bank transfer,Fiber optic,1,36.7,0,0,0,0
C11344,14,53.08,680.48,Month-to-month,Electronic check,DSL,0,9.6,0,1,0,0
C11345,72,103.72,7528.64,One year,Credit card,Fiber optic,2,14.3,0,0,1,1
C11346,62,55.63,3489.57,Month-to-month,Mailed check,Fiber optic,1,43.3,1,0,0,1
C11347,51,83.06,4250.08,Month-to-month,Bank transfer,Fiber optic,0,21.6,2,0,0,0
C11348,53,28.07,1494.35,Month-to-month,Bank transfer,No,1,22.8,0,0,0,0
C11349,43,60.72,2666.19,Month-to-month,Electronic check,DSL,2,34.3,1,0,1,0
C11350,5,23.51,166.0,Month-to-month,Mailed check,DSL,1,59.2,0,0,1,0
C11351,29,38.61,1166.01,Month-to-month,Credit card,DSL,1,75.8,0,1,0,0
C11352,36,85.98,3113.55,One year,Bank transfer,No,1,7.4,2,0,0,0
C11353,66,63.75,4193.53,Two year,Electronic check,Fiber optic,0,27.0,1,0,0,0
C11354,16,57.02,943.0,One year,Bank transfer,Fiber optic,0,47.6,0,1,0,0
C11355,36,46.28,1698.72,Month-to-month,Electronic check,Fiber optic,1,57.3,0,0,1,1
C11356,25,59.48,1479.37,Month-to-month,Mailed check,No,1,71.2,0,0,0,0
C11357,10,72.53,711.25,One year,Mailed check,No,1,53.2,1,0,0,0
C11358,8,89.57,761.89,Month-to-month,Mailed check,Fiber optic,0,23.5,0,0,1,0
C11359,27,15.0,471.56,Two year,Electronic check,No,1,46.8,1,1,1,0
C11360,6,44.21,235.28,Month-to-month,Electronic check,No,0,42.5,0,0,0,0
C11361,5,68.98,334.36,Month-to-month,Electronic check,Fiber optic,1,13.6,0,0,0,1
C11362,26,62.53,1639.82,Month-to-month,Mailed check,Fiber optic,3,21.3,0,0,0,1
C11363,15,75.08,1145.66,Two year,Bank transfer,Fiber optic,1,50.7,0,0,1,0
C11364,40,71.69,2846.71,Two year,Bank transfer,Fiber optic,1,71.3,1,0,0,0
C11365,2,57.38,190.1,Two year,Electronic check,No,0,25.8,0,0,0,1
C11366,22,51.83,1157.14,Month-to-month,Electronic check,Fiber optic,0,139.6,0,1,1,1
C11367,33,58.86,1963.64,One year,Bank transfer,DSL,1,2.1,1,0,1,0
C11368,70,93.72,6630.76,Month-to-month,Mailed check,Fiber optic,1,39.8,2,0,0,0
C11369,46,46.7,2130.24,Month-to-month,Credit card,Fiber optic,1,43.2,0,0,1,1
C11370,64,63.43,4055.98,One year,Electronic check,DSL,0,81.1,0,0,0,0
C11371,25,69.58,1689.37,Two year,Electronic check,Fiber optic,1,22.9,0,0,0,0
C11372,33,104.01,3425.44,Month-to-month,Mailed check,DSL,2,26.4,0,1,1,0
C11373,31,57.49,1722.63,Month-to-month,Bank transfer,No,0,26.8,1,0,0,1
C11374,64,88.97,5723.99,Month-to-month,Mailed check,DSL,0,78.3,1,0,1,0
C11375,70,95.8,6722.8,Month-to-month,Electronic check,DSL,1,88.4,1,0,0,0
C11376,70,63.41,4427.62,Month-to-month,Electronic check,No,1,30.3,2,0,0,0
C11377,55,59.73,3281.13,Two year,Bank transfer,DSL,1,18.7,0,0,1,0
C11378,37,56.77,2130.95,Month-to-month,Electronic check,Fiber optic,2,19.2,1,1,1,0
C11379,39,58.6,2239.97,One year,Bank transfer,Fiber optic,0,11.5,1,0,1,0
C11380,71,86.36,6139.73,Month-to-month,Electronic check,No,1,95.0,1,0,0,0
C11381,21,70.78,1514.36,Month-to-month,Electronic check,DSL,2,40.3,0,0,1,0
C11382,25,70.88,1700.71,Month-to-month,Electronic check,DSL,0,75.6,1,0,1,0
C11383,65,36.87,2423.95,Month-to-month,Credit card,DSL,4,33.0,0,0,0,0
C11384,28,40.81,1075.72,Month-to-month,Electronic check,No,1,153.8,0,1,0,0
C11385,17,118.59,2011.33,One year,Electronic check,No,0,67.2,1,1,1,0
C11386,41,60.55,2436.01,Two year,Credit card,DSL,3,51.3,0,0,0,0
C11387,24,45.63,1152.37,Month-to-month,Electronic check,DSL,3,59.1,1,0,0,0
C11388,65,100.78,6504.42,One year,Electronic check,DSL,1,17.7,0,0,1,0
C11389,66,72.05,4689.29,Two year,Electronic check,DSL,4,27.2,1,1,0,1
C11390,23,79.45,1832.68,Month-to-month,Bank transfer,DSL,2,74.8,0,0,1,1
C11391,39,61.55,2383.9,Two year,Mailed check,No,3,41.3,0,0,0,0
C11392,71,57.03,3988.95,Two year,Credit card,DSL,1,61.7,0,0,1,0
C11393,54,60.76,3302.07,Two year,Bank transfer,No,5,32.1,1,1,0,0
C11394,16,30.43,407.22,One year,Mailed check,DSL,1,36.9,0,0,0,0
C11395,43,62.8,2658.95,One year,Electronic check,No,1,90.0,2,0,0,0
C11396,45,72.4,3234.99,Month-to-month,Credit card,Fiber optic,2,46.5,1,0,0,1
C11397,48,111.26,5372.57,One year,Credit card,DSL,3,48.1,0,0,0,1
C11398,2,67.15,186.12,Two year,Credit card,No,1,38.5,0,0,0,1
C11399,22,15.0,374.11,Month-to-month,Electronic check,DSL,3,29.4,0,0,0,0
C11400,62,62.65,3878.17,One year,Bank transfer,No,1,33.7,0,0,0,0
C11401,18,133.49,2305.73,Month-to-month,Bank transfer,No,1,41.5,1,0,0,1
C11402,22,86.66,1922.15,Month-to-month,Credit card,No,0,93.3,0,0,0,1
C11403,24,44.73,1132.34,One year,Electronic check,No,0,41.9,0,0,0,0
C11404,13,79.78,1086.49,One year,Credit card,DSL,3,81.6,1,1,0,1
C11405,12,46.45,575.92,One year,Bank transfer,Fiber optic,2,19.3,2,0,0,1
C11406,25,31.15,731.17,Two year,Credit card,Fiber optic,2,56.4,0,0,0,1
C11407,63,56.29,3525.26,Month-to-month,Bank transfer,Fiber optic,1,6.5,1,0,0,1
C11408,1,67.29,144.64,Two year,Credit card,Fiber optic,0,22.1,1,0,0,0
C11409,21,18.2,325.53,One year,Mailed check,DSL,1,22.9,1,1,1,0
C11410,5,36.27,135.44,Two year,Electronic check,Fiber optic,1,27.6,0,0,0,0
C11411,41,65.26,2713.36,Month-to-month,Mailed check,Fiber optic,0,81.4,0,0,0,0
C11412,19,54.8,1023.95,Month-to-month,Credit card,DSL,1,7.2,0,0,0,1
C11413,58,74.87,4295.19,Two year,Electronic check,No,0,88.5,1,0,0,0
C11414,43,34.63,1550.21,Month-to-month,Bank transfer,No,1,6.3,0,0,1,0
C11415,57,82.85,4740.89,Month-to-month,Credit card,Fiber optic,1,30.8,0,1,0,0
C11416,46,35.41,1613.59,One year,Credit card,DSL,1,32.2,0,0,1,0
C11417,32,106.07,3348.41,One year,Bank transfer,Fiber optic,2,108.5,1,0,0,1
C11418,62,22.11,1452.72,Two year,Credit card,DSL,1,65.0,0,0,0,0
C11419,35,37.69,1318.17,One year,Electronic check,Fiber optic,2,133.1,0,0,0,0
C11420,69,75.43,5260.56,Two year,Mailed check,No,0,146.7,0,0,0,0
C11421,72,106.61,7711.67,Month-to-month,Mailed check,DSL,3,81.0,0,1,0,1
C11422,43,72.88,3113.0,One year,Credit card,DSL,3,21.5,1,0,0,0
C11423,49,79.07,3853.91,Two year,Electronic check,DSL,1,54.4,0,1,0,0
C11424,19,65.44,1301.21,One year,Electronic check,Fiber optic,1,43.8,0,0,0,0
C11425,59,39.34,2379.56,Month-to-month,Bank transfer,Fiber optic,0,25.6,0,0,0,0
C11426,49,52.75,2509.67,Month-to-month,Mailed check,DSL,0,77.8,0,0,1,0
C11427,65,34.7,2277.49,One year,Credit card,No,1,11.4,1,0,1,1
C11428,20,33.03,655.75,One year,Mailed check,Fiber optic,2,19.1,0,0,0,1
C11429,57,75.04,4235.95,Month-to-month,Credit card,DSL,2,7.1,2,1,1,0
C11430,34,36.92,1265.75,One year,Mailed check,Fiber optic,0,17.0,1,0,0,0
C11431,14,72.99,967.88,Two year,Credit card,Fiber optic,0,20.6,1,0,0,0
C11432,13,32.45,403.19,Month-to-month,Bank transfer,Fiber optic,1,35.9,0,0,1,1
C11433,41,72.41,2936.87,One year,Electronic check,Fiber optic,1,82.2,2,0,0,0
C11434,24,52.78,1246.73,One year,Electronic check,DSL,1,26.9,0,0,0,1
C11435,8,100.17,798.5,Month-to-month,Credit card,DSL,2,83.4,1,0,0,1
C11436,31,73.09,2225.17,Month-to-month,Electronic check,DSL,3,144.8,0,0,0,0
C11437,48,95.89,4665.65,Month-to-month,Bank transfer,DSL,0,91.4,0,0,0,1
C11438,23,46.11,1080.26,Two year,Electronic check,Fiber optic,3,18.0,1,0,0,0
C11439,69,66.4,4653.38,Month-to-month,Bank transfer,No,2,23.4,1,0,0,0
C11440,57,40.47,2300.39,Month-to-month,Electronic check,Fiber optic,1,83.7,0,0,0,1
C11441,37,54.66,2000.47,Month-to-month,Bank transfer,No,1,22.9,1,0,0,1
C11442,68,58.45,4044.94,Two year,Bank transfer,Fiber optic,3,43.2,0,0,1,1
C11443,32,46.85,1476.08,One year,Electronic check,DSL,0,57.3,3,0,1,0
C11444,11,34.61,373.58,Month-to-month,Mailed check,No,1,68.3,1,0,0,1
C11445,3,29.66,117.78,Two year,Credit card,DSL,1,47.9,0,0,0,0
C11446,68,15.0,970.49,Month-to-month,Bank transfer,DSL,1,14.2,0,0,0,0
C11447,70,38.59,2729.75,Month-to-month,Credit card,No,1,29.5,0,1,1,0
C11448,54,80.69,4380.59,Month-to-month,Credit card,Fiber optic,1,91.2,0,0,1,1
C11449,8,25.04,251.09,One year,Bank transfer,No,4,40.7,0,0,0,0
C11450,22,30.8,713.2,Two year,Bank transfer,DSL,1,124.2,0,0,0,0
C11451,3,109.77,381.31,Month-to-month,Credit card,No,1,49.9,2,0,0,1
C11452,4,49.09,191.94,One year,Mailed check,DSL,2,20.0,3,0,0,1
C11453,18,73.03,1280.03,One year,Mailed check,Fiber optic,0,62.1,0,0,0,0
C11454,42,81.06,3488.92,Two year,Credit card,No,0,94.5,1,0,1,0
C11455,5,81.56,346.73,Two year,Credit card,Fiber optic,3,45.2,1,1,0,1
C11456,71,26.94,1855.68,One year,Mailed check,Fiber optic,0,45.8,1,0,0,0
C11457,33,59.22,1976.87,Month-to-month,Electronic check,No,0,54.2,0,0,1,1
C11458,19,24.54,531.26,Month-to-month,Bank transfer,No,1,58.7,0,0,0,0
C11459,38,126.16,4801.66,Two year,Bank transfer,DSL,3,23.9,0,0,0,0
C11460,57,25.13,1472.38,One year,Mailed check,DSL,0,7.4,0,1,0,0
C11461,23,38.8,812.57,Month-to-month,Bank transfer,No,1,64.5,0,0,0,0
C11462,4,38.98,135.94,Two year,Mailed check,Fiber optic,0,41.0,2,0,0,0
C11463,4,27.58,35.36,Two year,Electronic check,Fiber optic,1,54.8,1,0,1,0
C11464,62,98.81,6157.44,One year,Bank transfer,DSL,0,35.5,2,1,0,1
C11465,9,125.56,1068.15,Two year,Mailed check,DSL,2,55.5,0,0,1,0
C11466,46,53.11,2391.95,Month-to-month,Credit card,No,1,18.4,2,1,0,0
C11467,28,31.99,916.28,One year,Electronic check,Fiber optic,2,30.4,0,0,1,0
C11468,56,15.0,882.47,Two year,Credit card,No,1,17.7,2,0,0,1
C11469,5,58.9,288.14,Month-to-month,Electronic check,DSL,0,31.0,0,0,0,0
C11470,65,57.09,3733.66,Month-to-month,Credit card,DSL,1,12.1,0,0,0,0
C11471,51,48.72,2506.23,One year,Bank transfer,Fiber optic,0,69.0,0,0,0,0
C11472,33,70.53,2318.87,Month-to-month,Electronic check,No,1,105.7,1,0,0,1
C11473,15,74.88,1079.41,Month-to-month,Credit card,DSL,1,12.8,0,0,0,1
C11474,71,73.08,5211.28,Month-to-month,Mailed check,Fiber optic,4,41.4,0,0,0,1
C11475,22,57.1,1280.72,Month-to-month,Mailed check,Fiber optic,5,35.5,2,0,1,1
C11476,36,37.46,1384.32,Month-to-month,Credit card,DSL,2,108.6,0,1,1,1
C11477,29,81.65,2380.33,Two year,Credit card,Fiber optic,0,43.5,0,0,0,1
C11478,17,65.31,1063.53,One year,Bank transfer,Fiber optic,1,88.3,1,0,0,0
C11479,30,87.21,2643.91,One year,Credit card,DSL,0,65.8,1,0,0,1
C11480,11,84.75,932.19,Month-to-month,Electronic check,Fiber optic,1,50.6,0,0,0,0
C11481,1,29.46,10.15,Month-to-month,Electronic check,DSL,0,26.2,0,0,0,0
C11482,21,29.14,600.15,Month-to-month,Electronic check,Fiber optic,2,50.8,2,1,0,1
C11483,9,46.11,387.38,Two year,Mailed check,No,1,17.4,0,0,0,0
C11484,30,38.59,1193.25,Two year,Bank transfer,No,3,30.2,0,0,0,0
C11485,63,83.88,5227.72,Month-to-month,Electronic check,Fiber optic,5,6.4,0,0,0,1
C11486,12,73.78,845.62,Two year,Bank transfer,Fiber optic,0,98.3,1,0,0,1
C11487,1,92.48,79.33,Month-to-month,Electronic check,Fiber optic,0,46.3,0,0,1,0
C11488,8,74.91,663.83,Month-to-month,Mailed check,Fiber optic,0,96.4,1,0,1,1
C11489,37,70.22,2640.31,One year,Bank transfer,DSL,0,44.8,0,0,1,1
C11490,20,94.99,1834.17,Month-to-month,Electronic check,Fiber optic,0,47.4,0,0,0,1
C11491,36,76.74,2816.69,Two year,Bank transfer,DSL,2,63.1,0,0,1,0
C11492,3,66.7,254.08,Month-to-month,Bank transfer,Fiber optic,2,38.9,1,1,0,1
C11493,24,102.01,2401.28,One year,Bank transfer,Fiber optic,0,35.2,0,0,0,0
C11494,30,67.88,1935.54,Month-to-month,Credit card,Fiber optic,3,31.6,0,0,1,1
C11495,32,57.39,1833.59,Month-to-month,Credit card,Fiber optic,2,18.5,0,0,0,1
C11496,40,44.05,1806.9,Month-to-month,Electronic check,Fiber optic,2,31.7,0,1,0,1
C11497,57,82.58,4770.71,Two year,Bank transfer,Fiber optic,1,82.6,1,0,1,0
C11498,34,95.93,3226.79,One year,Electronic check,No,2,29.4,1,0,0,1
C11499,61,63.74,3958.22,One year,Mailed check,Fiber optic,1,141.0,1,0,0,1
C11500,39,97.7,3721.18,Month-to-month,Bank transfer,DSL,0,7.2,0,0,0,1
C11501,19,15.75,284.53,Month-to-month,Bank transfer,No,0,85.1,1,0,1,1
C11502,17,63.61,1064.68,Month-to-month,Credit card,DSL,2,34.2,1,0,0,0
C11503,24,64.0,1582.09,Two year,Bank transfer,DSL,3,58.0,1,0,0,0
C11504,44,46.83,2112.45,Month-to-month,Credit card,DSL,1,19.7,1,1,0,0
C11505,18,124.6,2280.97,Month-to-month,Bank transfer,Fiber optic,1,9.1,1,0,0,1
C11506,66,63.35,4127.08,One year,Electronic check,Fiber optic,2,73.9,1,0,0,0
C11507,35,54.81,1952.85,One year,Electronic check,Fiber optic,3,96.4,2,1,1,0
C11508,63,65.65,4156.31,Month-to-month,Mailed check,No,1,42.0,0,1,1,0
C11509,50,15.0,683.15,Month-to-month,Bank transfer,Fiber optic,1,29.5,0,0,1,0
C11510,25,46.0,1067.32,Month-to-month,Electronic check,DSL,1,39.6,3,0,0,0
C11511,17,89.58,1564.38,One year,Mailed check,Fiber optic,2,39.6,1,0,1,1
C11512,54,49.28,2653.92,Month-to-month,Electronic check,Fiber optic,3,33.6,2,0,1,0
C11513,24,44.28,1011.31,One year,Bank transfer,Fiber optic,1,45.5,0,1,0,0
C11514,18,97.74,1750.99,Month-to-month,Mailed check,Fiber optic,2,60.2,3,0,0,1
C11515,67,98.51,6614.73,Two year,Electronic check,Fiber optic,0,56.6,0,0,0,0
C11516,35,77.92,2723.89,Two year,Electronic check,Fiber optic,0,25.0,0,0,0,1
C11517,4,53.62,152.4,Month-to-month,Electronic check,Fiber optic,3,34.2,0,0,0,0
C11518,36,59.01,2199.78,Month-to-month,Mailed check,No,0,16.5,1,1,1,1
C11519,34,44.9,1566.77,Month-to-month,Credit card,DSL,0,55.4,1,0,0,0
C11520,63,40.13,2514.77,Two year,Electronic check,DSL,1,21.1,0,0,1,0
C11521,52,38.89,2010.48,Month-to-month,Mailed check,Fiber optic,3,3.6,0,0,1,0
C11522,14,49.55,708.08,One year,Bank transfer,No,1,27.2,1,0,0,0
C11523,11,39.13,385.25,Month-to-month,Bank transfer,Fiber optic,1,57.4,0,0,0,0
C11524,44,25.91,1152.95,Month-to-month,Electronic check,Fiber optic,0,59.7,1,0,1,0
C11525,4,70.49,228.73,One year,Electronic check,No,1,84.0,2,0,0,1
C11526,23,70.86,1626.96,One year,Credit card,Fiber optic,0,156.8,0,0,0,0
C11527,10,107.52,1028.46,Two year,Credit card,Fiber optic,2,40.8,0,0,0,1
C11528,2,48.29,51.86,Two year,Mailed check,Fiber optic,1,35.3,1,0,1,0
C11529,67,72.4,4916.63,One year,Bank transfer,Fiber optic,1,44.8,0,0,0,0
C11530,7,72.82,512.11,Month-to-month,Electronic check,Fiber optic,0,30.3,1,0,1,1
C11531,1,58.65,66.95,Two year,Electronic check,No,2,14.9,0,0,1,1
C11532,68,83.61,5605.02,Two year,Electronic check,DSL,0,13.8,1,0,0,0
C11533,14,84.38,1157.44,Two year,Bank transfer,DSL,0,37.4,1,0,0,0
C11534,59,73.19,4336.66,Two year,Electronic check,Fiber optic,1,102.3,0,1,0,0
C11535,3,58.61,183.6,Month-to-month,Electronic check,Fiber optic,1,28.7,0,0,0,0
C11536,12,56.06,586.56,One year,Electronic check,Fiber optic,0,67.0,1,1,0,1
C11537,8,30.81,254.77,One year,Electronic check,No,0,90.1,1,1,0,0
C11538,51,44.85,2302.01,Month-to-month,Mailed check,Fiber optic,0,66.4,1,0,0,0
C11539,45,49.45,2276.6,One year,Bank transfer,No,1,71.6,1,1,0,0
C11540,35,36.9,1265.29,Month-to-month,Bank transfer,DSL,1,14.9,0,0,0,1
C11541,18,76.0,1278.32,Month-to-month,Mailed check,DSL,1,33.4,0,0,0,1
C11542,7,94.92,624.57,Month-to-month,Mailed check,Fiber optic,0,10.2,0,0,0,1
C11543,41,42.3,1690.42,One year,Bank transfer,No,0,24.6,0,0,0,0
C11544,17,72.09,1255.0,One year,Electronic check,DSL,0,13.6,0,0,1,0
C11545,43,39.15,1574.78,Month-to-month,Electronic check,DSL,0,57.7,3,0,0,0
C11546,50,57.38,2851.07,Month-to-month,Credit card,Fiber optic,1,13.6,0,1,0,0
C11547,62,47.74,3016.91,One year,Bank transfer,Fiber optic,1,13.8,0,1,0,0
C11548,36,80.05,2882.09,Month-to-month,Mailed check,Fiber optic,1,38.8,2,0,1,1
C11549,1,48.03,83.88,Month-to-month,Electronic check,No,1,6.7,0,0,0,0
C11550,21,90.29,1830.42,Month-to-month,Electronic check,DSL,1,147.4,0,0,0,1
C11551,62,58.86,3585.24,Two year,Electronic check,Fiber optic,0,32.8,1,1,0,0
C11552,39,48.76,1959.13,Month-to-month,Credit card,DSL,1,88.6,1,0,0,0
C11553,45,33.67,1519.2,One year,Bank transfer,DSL,0,14.5,0,0,1,0
C11554,33,71.33,2358.02,Two year,Electronic check,Fiber optic,2,51.3,0,0,0,0
C11555,12,87.38,1003.83,Month-to-month,Electronic check,Fiber optic,0,59.3,0,0,0,1
C11556,65,71.83,4672.98,Two year,Electronic check,Fiber optic,0,17.5,1,0,0,0
C11557,56,120.97,6728.48,Month-to-month,Electronic check,Fiber optic,0,69.5,0,0,0,0
C11558,72,100.74,7300.75,Month-to-month,Bank transfer,No,1,24.1,0,0,1,1
C11559,62,57.31,3662.33,Month-to-month,Mailed check,DSL,3,28.5,0,0,0,0
C11560,21,57.05,1217.41,One year,Credit card,Fiber optic,3,17.4,0,0,0,1
C11561,19,76.74,1432.66,Two year,Bank transfer,Fiber optic,2,72.0,0,0,0,0
C11562,18,44.05,691.55,One year,Credit card,DSL,2,50.6,1,0,1,0
C11563,67,94.16,6241.34,One year,Credit card,Fiber optic,1,48.2,1,0,0,0
C11564,41,74.04,3097.83,Month-to-month,Credit card,DSL,2,47.2,0,0,0,0
C11565,33,71.41,2315.36,Two year,Credit card,DSL,2,49.5,1,0,0,0
C11566,70,82.17,5737.07,Month-to-month,Electronic check,DSL,1,23.1,1,0,1,0
C11567,44,108.07,4781.29,Month-to-month,Electronic check,DSL,1,65.8,0,0,0,0
C11568,66,69.27,4631.11,Two year,Electronic check,No,2,20.2,1,0,1,0
C11569,71,62.17,4406.09,Month-to-month,Bank transfer,No,0,47.8,0,0,0,0
C11570,6,102.72,600.13,Month-to-month,Bank transfer,Fiber optic,0,36.3,1,1,0,1
C11571,27,89.19,2410.99,Month-to-month,Electronic check,Fiber optic,0,27.2,1,1,1,1
C11572,53,56.98,2994.83,Month-to-month,Credit card,No,0,37.1,1,0,0,0
C11573,59,65.13,3819.72,Two year,Credit card,Fiber optic,0,48.2,0,0,1,0
C11574,11,69.88,785.16,Month-to-month,Bank transfer,Fiber optic,3,65.6,2,0,0,1
C11575,23,74.05,1710.56,Two year,Mailed check,Fiber optic,2,42.4,0,0,0,0
C11576,40,31.09,1328.86,Month-to-month,Electronic check,No,3,77.8,1,1,0,0
C11577,58,26.44,1551.07,One year,Mailed check,No,2,24.2,0,0,0,0
C11578,9,42.82,431.43,One year,Electronic check,DSL,0,32.7,0,0,0,0
C11579,44,40.88,1755.87,One year,Bank transfer,Fiber optic,1,58.6,0,0,0,0
C11580,22,48.9,1096.81,Month-to-month,Electronic check,DSL,0,14.6,0,0,0,0
C11581,16,80.87,1265.0,One year,Electronic check,DSL,0,71.2,1,0,1,1
C11582,38,60.78,2325.46,One year,Mailed check,Fiber optic,5,15.6,0,0,0,0
C11583,30,69.91,2124.84,Two year,Bank transfer,Fiber optic,1,124.2,1,0,0,1
C11584,46,34.39,1583.93,Month-to-month,Mailed check,DSL,0,24.5,0,0,0,0
C11585,23,53.46,1325.87,Month-to-month,Credit card,Fiber optic,1,117.1,0,0,1,0
C11586,60,79.68,4837.92,One year,Electronic check,Fiber optic,1,67.5,0,0,0,1
C11587,6,79.87,526.31,Month-to-month,Credit card,DSL,0,11.9,1,0,0,1
C11588,63,46.89,2984.64,Month-to-month,Electronic check,No,1,19.4,0,0,1,0
C11589,3,69.04,277.65,Two year,Electronic check,Fiber optic,2,13.4,0,1,0,1
C11590,53,119.97,6300.93,Month-to-month,Credit card,Fiber optic,1,32.3,0,0,1,1
C11591,25,64.56,1668.81,Month-to-month,Bank transfer,DSL,0,77.3,0,0,1,0
C11592,28,47.67,1295.11,One year,Bank transfer,No,1,107.3,0,1,0,0
C11593,2,60.66,98.75,Month-to-month,Bank transfer,No,2,17.2,0,0,0,1
C11594,51,67.3,3454.76,Month-to-month,Mailed check,DSL,2,15.2,1,1,0,0
C11595,12,61.22,783.97,Month-to-month,Credit card,Fiber optic,1,53.4,0,0,1,1
C11596,48,64.22,3036.42,Month-to-month,Electronic check,No,1,12.3,1,0,1,0
C11597,53,28.91,1511.73,Month-to-month,Credit card,DSL,0,76.4,0,0,0,0
C11598,61,40.93,2500.63,Two year,Credit card,Fiber optic,2,63.4,1,0,0,0
C11599,51,61.27,3117.32,Month-to-month,Credit card,No,1,43.0,1,0,0,0
C11600,22,60.87,1373.3,Month-to-month,Bank transfer,Fiber optic,1,74.3,0,0,0,1
C11601,54,50.85,2883.34,One year,Bank transfer,No,2,72.7,0,1,0,0
C11602,60,60.57,3650.97,Month-to-month,Mailed check,DSL,1,19.1,0,0,1,0
C11603,23,66.53,1500.78,Month-to-month,Mailed check,No,3,14.8,0,0,0,1
C11604,9,87.24,733.3,Month-to-month,Credit card,No,3,39.2,0,0,0,1
C11605,65,62.52,4050.79,Month-to-month,Bank transfer,DSL,2,75.5,1,0,0,0
C11606,11,74.98,787.17,Month-to-month,Mailed check,Fiber optic,1,18.3,1,0,1,0
C11607,43,51.46,2231.48,Month-to-month,Credit card,Fiber optic,3,15.6,1,0,0,0
C11608,18,79.3,1445.48,Two year,Electronic check,No,1,16.4,0,0,0,0
C11609,10,74.39,725.37,Two year,Credit card,DSL,0,29.1,0,1,1,0
C11610,56,86.65,4931.8,Two year,Credit card,Fiber optic,0,2.1,0,0,1,0
C11611,11,82.84,881.82,Month-to-month,Electronic check,No,1,20.7,2,0,0,1
C11612,49,79.72,3901.5,One year,Electronic check,Fiber optic,0,56.5,0,0,0,1
C11613,50,62.54,3152.57,One year,Bank transfer,Fiber optic,0,75.3,1,0,0,0
C11614,5,71.12,391.28,Month-to-month,Electronic check,Fiber optic,0,148.1,1,0,0,1
C11615,13,91.59,1241.77,Two year,Credit card,No,0,38.0,0,0,1,0
C11616,58,48.7,2841.74,One year,Electronic check,DSL,2,25.6,0,1,0,0
C11617,37,49.29,1865.77,Month-to-month,Electronic check,No,1,127.9,0,0,0,0
C11618,9,69.54,599.26,Two year,Electronic check,Fiber optic,0,41.4,1,0,0,1
C11619,72,75.38,5464.08,Month-to-month,Credit card,No,3,42.3,1,0,1,0
C11620,20,44.4,924.19,Month-to-month,Bank transfer,DSL,1,93.7,1,0,1,0
C11621,1,63.13,123.65,Month-to-month,Credit card,Fiber optic,0,9.3,0,0,1,0
C11622,67,62.65,4130.81,Month-to-month,Credit card,No,1,43.9,1,0,0,0
C11623,2,15.0,-6.29,Two year,Bank transfer,No,1,13.4,0,0,0,0
C11624,40,59.51,2413.33,One year,Electronic check,DSL,2,6.8,0,0,0,0
C11625,72,61.07,4290.99,Month-to-month,Electronic check,Fiber optic,1,19.3,0,0,0,0
C11626,42,60.99,2581.26,One year,Credit card,DSL,4,112.6,0,0,0,0
C11627,43,100.4,4359.59,Two year,Electronic check,DSL,2,9.4,0,0,0,0
C11628,28,34.61,946.02,Two year,Credit card,Fiber optic,2,29.0,3,0,0,1
C11629,10,44.38,426.59,Two year,Credit card,No,0,70.6,1,0,1,0
C11630,42,15.0,587.03,Two year,Bank transfer,Fiber optic,0,20.4,0,0,0,0
C11631,65,52.98,3422.84,One year,Bank transfer,DSL,2,146.5,1,0,1,1
C11632,7,55.11,366.07,Month-to-month,Credit card,DSL,1,40.2,0,0,0,1
C11633,64,52.25,3316.69,Two year,Bank transfer,Fiber optic,0,8.4,0,0,1,1
C11634,30,92.69,2751.19,Month-to-month,Bank transfer,DSL,0,19.0,0,0,0,1
C11635,39,86.52,3363.44,Month-to-month,Mailed check,No,0,9.1,0,0,0,1
C11636,12,66.95,792.08,Month-to-month,Mailed check,DSL,3,21.2,1,1,0,1
